ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2021,11,"110,910",94,"809,646",94,0,0,0,212,0,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2021,"1,091,897","1,128","7,975,349","1,128",0,0,0,"7,752",0,0,345
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2021,12,"111,483",94,"813,827",94,0,0,0,212,0,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2021,"1,091,897","1,128","7,975,349","1,128",0,0,0,"7,752",0,0,345
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,1,"4,424",0,"8,848",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,2,"3,846",0,"7,692",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,3,"2,954",0,"5,908",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,4,"5,899",0,"11,798",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,5,"5,624",0,"11,248",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,6,"3,267",0,"6,534",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,7,"5,049",0,"10,098",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,8,"2,758",0,"5,516",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,9,"2,661",0,"5,322",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,10,"1,745",0,"3,490",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,11,"4,244",0,"8,488",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,12,"2,613",0,"5,226",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2021,"45,084",0,"90,168",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,1,"3,613",0,"1,370",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,2,"2,564",0,"1,033",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,3,"4,461",0,"1,997",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,4,"5,656",0,"2,456",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,5,"7,627",0,"3,510",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,6,"8,430",0,"3,754",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,7,"7,575",0,"3,741",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,8,"5,068",0,"2,609",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,9,"4,208",0,"2,369",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,10,"5,124",0,"2,871",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,11,"3,698",0,"2,038",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,12,"5,696",0,"2,231",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2021,"63,720",0,"29,979",0,0,0,0,0,0,0,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,1,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,2,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,3,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,4,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,5,20,34,"3,260",34,0,0,0,0,156,267,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,6,16,4,"1,072",4,0,0,0,0,48,18,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,7,60,11,"2,700",11,0,0,0,0,114,36,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,8,23,4,161,4,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,9,13,8,291,8,0,0,0,0,10,24,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,10,13,21,"1,691",21,0,0,0,0,80,131,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,11,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,12,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2021,145,82,"9,175","10,094",0,0,0,0,408,476,0
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,1,"2,544",0,"4,782",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,2,"1,517",0,"3,034",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,3,"5,294",0,"10,587",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,4,"7,701",0,"15,402",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,5,"9,964",0,"19,929",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,6,"13,577",0,"27,154",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,7,"15,151",0,"30,362",0,0,0,0,0,0,0,2,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,8,"11,325",0,"22,949",0,0,0,0,0,0,0,10,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,9,"13,322",0,"27,635",0,0,0,0,0,0,0,33,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,10,"13,842",0,"28,644",0,0,0,0,0,0,0,32,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,11,"6,721",0,"14,163",0,0,0,0,0,0,0,24,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,12,"9,586",0,"19,172",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2021,"110,544",0,"223,813",0,0,0,0,0,0,0,101
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,1,"4,861",0,"7,133",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,2,"4,868",0,"7,146",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,3,"7,540",0,"10,136",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,4,"8,450",0,"10,662",0,0,0,0,0,55,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,5,"19,702",0,"47,230",0,0,0,0,0,284,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,6,"41,006",0,"135,147",0,0,0,0,0,"2,136",0,432,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,7,"70,863",0,"303,466",0,0,0,0,0,"5,258",0,"3,436",Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,8,"66,137",0,"270,752",0,0,0,0,0,"5,023",0,"2,068",Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,9,"40,685",0,"126,562",0,0,0,0,0,"1,180",0,708,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,10,"19,932",0,"47,856",0,0,0,0,0,219,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,11,"3,993",0,"8,159",0,0,0,0,0,12,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,12,"2,924",0,"4,219",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2021,"290,961",0,"978,468",0,0,0,0,0,"14,167",0,"6,644"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,1,"4,388",0,"5,557",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,2,"2,476",0,"3,115",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,3,"7,044",0,"8,799",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,4,"8,155",0,"11,845",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,5,"9,568",0,"13,896",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,6,"12,632",0,"18,346",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,7,"15,391",0,"22,353",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,8,"8,845",0,"12,847",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,9,"7,786",0,"11,308",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,10,"9,369",0,"13,607",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,11,"4,460",0,"6,478",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,12,"2,536",0,"3,684",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2021,"92,650",0,"131,835",0,0,0,0,0,0,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2021,1,"48,725",0,"146,174",0,0,0,0,0,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,2,"53,986",0,"161,957",0,0,0,0,0,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,3,"151,077",0,"489,725",0,0,0,664,518,0,0,338,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,4,"193,914",0,"699,058",0,0,0,"1,863","2,465",38,0,522,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,5,"225,789",0,"762,232",0,0,0,"1,493","1,458",60,0,525,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,6,"238,499",0,"803,670",0,0,0,"1,636","1,461",56,0,521,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,7,"211,928",0,"718,285",0,0,0,"1,536","1,293",20,0,588,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,8,"167,686",0,"620,902",0,0,0,"2,279","1,779",33,0,819,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,9,"193,002",0,"690,157",0,0,0,"1,415","2,120",37,0,"1,060",Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,10,"169,983",0,"618,457",0,0,0,"1,166","2,081",42,0,"1,232",Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,11,"98,362",0,"374,501",0,0,0,"1,159","1,661",26,0,463,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arches NP,ARCH,National Park,Intermountain ,UT,2021,12,"53,914",0,"187,126",0,0,0,535,458,0,0,64,Arches NP,ARCH,National Park,Intermountain ,UT,2021,"1,806,865",0,"6,272,244",0,0,0,"13,746","15,294",312,0,"6,132"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,1,"1,285",0,"1,928",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,2,748,0,"1,121",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,3,"2,995",0,"4,492",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,4,"2,824",0,"4,237",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,5,"3,301",0,"4,952",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,6,"2,912",0,"4,369",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,7,"3,018",0,"4,526",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,8,"3,095",0,"4,642",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,9,752,0,"1,128",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,10,"1,806",0,"2,709",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,11,"1,327",0,"1,991",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,12,"1,980",0,"2,970",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2021,"26,043",0,"39,065",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,1,0,0,0,0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,"4,781",0,"2,390",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,2,0,0,0,0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,"4,781",0,"2,390",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,3,0,0,0,0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,"4,781",0,"2,390",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,4,0,0,0,0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,"4,781",0,"2,390",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,5,0,0,0,0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,"4,781",0,"2,390",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,6,531,0,266,0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2021,"4,781",0,"2,390",0,0,0,0,0,0,0,0
